repo_name,commit,message,Is_Core_Bug,Is_Corrective,Justification,Certain,Comment,Sampling
richardwilkes/gcs_library,71cef021961ffae858915a825e51665191a31edf,"Pyramid 120 Advantages and Spells (#102)

* json export template

exports a character sheet to JSON including equipment and weapons, everything that can be blank or contains non digit characters is given as a string, or at least should be.

* contacts

* added lua export template

Exports valid lua straight from GCS.
SKILL CONTAINERS BREAK THIS.

* added clarification on data structure in comment

* Add Morph and Alternate Form to Basic Set

Full advantages, with modifiers from Basic Set and Powers included.

* Fixed Typo on Absorptive Change modifier.

* Typo

* Update Basic Set Advantages.adq

Rebase it from upstream

* Update for Pyramid 120 Spells

Adds a file that contains GURPS Magic Spells but based on Quintessence instead. Also updated Increased Quintessence with modifiers.

* Removing old templates

* Renaming spells library for 120

* Create Low Tech Equipment Modifiers.eqm

* Move equipment modifiers to their own branch",,,,,,12_may_2021_mp_not_corrective_commits
openembedded/meta-openembedded,18b373d1429172f13d30bc389687424163076a20,"postgresql: use gettext bbclass and unblacklist

Although I reomeve gettext related packages from my build machine, I could not
reproduce error mentioned. Let's hope my asumption is good enough.

Signed-off-by: Andreas Müller <d72a15aaaca3a7afa855175c72dc8d2e05931e32@googlemail.com>
Signed-off-by: Martin Jansa <516df3ff67e1fa5d153800b15fb204c0a1a389dc@gmail.com>
",,,,,,12_may_2021_mp_not_corrective_commits
nwjs/chromium.src,634ad43fed1e67462429f1e94ec7a4c1c85c0444,"tools/gn: Update docs to refer to 'public_configs'.

'direct_dependent_configs' is the deprecated name and should not be used
anymore.

BUG=None
R=dpranke@chromium.org

Review URL: https://codereview.chromium.org/1190393003

Cr-Commit-Position: 972c6d2dc6dd5efdad1377c0d224e03eb8f276f7@{#335280}
",,,,,,12_may_2021_mp_not_corrective_commits
kubernetes/kops,fad62c284f261aa1f916ff9a380cbed691f25c33,"Template Fixes

- fixing an issue in the way it handled inline yaml documents
- cleaning it up somewhat, the prior version was a little cryptic to read; it's easier to just split into docs, format and rejoin at the end
",,,,,,12_may_2021_mp_not_corrective_commits
tensorflow/tfjs,e3d52ca52f683b2348e9fa02e97aa707ac3dade4,"Update FrozenModel to align with changes of InferenceModel interface from core (#156)

* update the demo package to use the union package

* update the mobilenet demo to mobilenet v2

* update the frozen model to aligned with changes of InferenceModel from tfjs core

* fixed typo
",,,,,,12_may_2021_mp_not_corrective_commits
vinriviere/m68k-atari-mint-binutils-gdb,a09f2586017aeed82fa07c8bfea6c75859295bd9,"S/390: Improve error checking for optional operands

So far we only had an instruction flag which made an arbitrary number
of operands optional.  This limits error checking capabilities for
instructions marked that way.  With this patch the optparm flag only
allows a single optional parameter and another one is added (optparm2)
allowing 2 optional arguments.  Hopefully we won't need more than that
in the future. So far there will be only a single use of optparm2.

gas/ChangeLog:

2017-05-30  Andreas Krebbel  <krebbel@linux.vnet.ibm.com>

	* config/tc-s390.c (md_gather_operands): Support new optparm2
	instruction flag.

include/ChangeLog:

2017-05-30  Andreas Krebbel  <krebbel@linux.vnet.ibm.com>

	* opcode/s390.h: Add new instruction flags optparm2.

opcodes/ChangeLog:

2017-05-30  Andreas Krebbel  <krebbel@linux.vnet.ibm.com>

	* s390-dis.c (s390_print_insn_with_opcode): Support new optparm2
	instruction flag.
	* s390-mkopc.c (main): Recognize the new instruction flag when
	parsing instruction list.
",,,,,,12_may_2021_mp_not_corrective_commits
openstack/neutron,bdc8f16f768093821a0490d4f60398de42993fc4,"Move tests for non pluggable ipam backend

Tests specific for non pluggable ipam backend were located in
test_db_base_plugin_v2.
Create appropriate test file and move tests there.
Updated test class name and doc string to match tested class.
Fix contains only tests moving without changes inside tests itself.

Change-Id: Ia40fa3626e073e61e61463c9adab0b6d9a966ca1
",,,,,,12_may_2021_mp_not_corrective_commits
worldforge/cyphesis,4281a2da8f99393fe80670114fc623544e71d9df,"2007-07-06  Al Riddoch  <alriddoch@zepler.org>

	* rulesets/Thing.cpp: When moving, check if the entity has
	  LOC set. If not, print an error, and assert. This may be a
	  valid way to check for the TLVE, rather than relying on the
	  world class.
",,,,,,12_may_2021_mp_not_corrective_commits
xfce-mirror/xfce4-screenshooter,28f2d4297e70799ff745f7796c3c7a3feeaf4194,"Remove the horodate checkbox and title entry.

Try to set some sane defaults: always append the date and the time to
the file name, the default title being ""Screenshot"". The title and
horodating options are still setable in the configuration file.

Fix the date format and always save the preferences in the main app.
",,,,,,12_may_2021_mp_not_corrective_commits
hyrise/hyrise,f8d4c7d0219b3efec6777832c2e104c91086e7a5,"Add query cache to pipeline (#666)

* Add query cache to pipeline

* PR comments

* Wrap transaction context

* Fix lint

* Wrap raw pointers

* PR comments

* Fix nullptr access

* PR comments
",,,,,,12_may_2021_mp_not_corrective_commits
igaw/connman,647ecc0c05f666ef8b18e20c47fc9d2ade22a6aa,"core: Use dbus_bool_t with D-Bus functions

When we start using stdbool, the size of the stdbool does not
match with dbus_bool_t which is important. Therefore fix all
places where we use currently connman_bool_t instead of
dbus_bool_t to access D-Bus layer.
",,,,,,12_may_2021_mp_not_corrective_commits
n6g7/redux-saga-firebase,f90bc205d793efe39f19c125c96f49db23761020,"[Security] Bump atob from 2.0.3 to 2.1.2 in /example

Bumps [atob](https://github.com/coolaj86/node-browser-compat) from 2.0.3 to 2.1.2. **This update includes security fixes.**
- [Release notes](https://github.com/coolaj86/node-browser-compat/releases)
- [Commits](https://github.com/coolaj86/node-browser-compat/commits)

Signed-off-by: dependabot-preview[bot] <5bdcd3c0d4d24ae3e71b3b452a024c6324c7e4bb@dependabot.com>",,,,,,12_may_2021_mp_not_corrective_commits
home-assistant/home-assistant,6b5920b98bda570498673928f6f166c4f6c035bd,"Merge branch 'dev'

* dev:
  Device tracker: make all Mac addresses uppercase. Fixes #37
  ps: Slim down README.md
  Update __init__.py
  Remove no longer supported options from example
  Adds event automation module.
",,,,,,12_may_2021_mp_not_corrective_commits
tprrt/linux-stable,bf023e76a8c004fe38e90a3f4bbd5b47cadb741f,"arm64: entry: suppress W=1 prototype warnings

When building with W=1, GCC complains that we haven't defined prototypes
for a number of non-static functions in entry-common.c:

| arch/arm64/kernel/entry-common.c:203:25: warning: no previous prototype for 'el1_sync_handler' [-Wmissing-prototypes]
|   203 | asmlinkage void noinstr el1_sync_handler(struct pt_regs *regs)
|       |                         ^~~~~~~~~~~~~~~~
| arch/arm64/kernel/entry-common.c:377:25: warning: no previous prototype for 'el0_sync_handler' [-Wmissing-prototypes]
|   377 | asmlinkage void noinstr el0_sync_handler(struct pt_regs *regs)
|       |                         ^~~~~~~~~~~~~~~~
| arch/arm64/kernel/entry-common.c:447:25: warning: no previous prototype for 'el0_sync_compat_handler' [-Wmissing-prototypes]
|   447 | asmlinkage void noinstr el0_sync_compat_handler(struct pt_regs *regs)
|       |                         ^~~~~~~~~~~~~~~~~~~~~~~

... and so automated build systems using W=1 end up sending a number of
emails, despite this not being a real problem as the only callers are in
entry.S where prototypes cannot matter.

For similar cases in entry-common.c we added prototypes to
asm/exception.h, so let's do the same thing here for consistency.

Note that there are a number of other warnings printed with W=1, both
under arch/arm64 and in core code, and this patch only addresses the
cases in entry-common.c. Automated build systems typically filter these
warnings such that they're only reported when changes are made nearby,
so we don't need to solve them all at once.

Signed-off-by: Mark Rutland <1db9dd262beaa64f35756dd39531d9747b7778bb@arm.com>
Cc: Will Deacon <37d41699bdee4fcb969ca499eb0f8b82c60d59cc@kernel.org>
Link: https://lore.kernel.org/r/20201214113353.44417-1-1db9dd262beaa64f35756dd39531d9747b7778bb@arm.com
Signed-off-by: Catalin Marinas <15ce75b290ebaf27c3f9fd73ab848685ed3d8261@arm.com>
",,,,,,12_may_2021_mp_not_corrective_commits
tprrt/linux-stable,8bcd37d8b21de13d068414c018c9599281294a01,"mmc: core: mmc_blk_rw_cmd_err - remove unused variable

Fix compilation warning:

drivers/mmc/core/block.c:1563:24: warning: variable ‘mq_rq’ set but not
used [-Wunused-but-set-variable]  struct mmc_queue_req *mq_rq;

Signed-off-by: Tomas Winkler <002a8af089113a6510dbc00453be711ac350fd80@intel.com>
Signed-off-by: Ulf Hansson <fe47b31f388f85ce6ddf64bf3a0cf6b46077d0e6@linaro.org>
",,,,,,12_may_2021_mp_not_corrective_commits
minio/minio,48dbd4998078032af19432a775a688feb67b8ed7,"Add support for kubernetes host detection (#4514)

Additionally improve what we print for `docker pull`
such that its precisely the relevant release tag.

Fixes #4456",,,,,,12_may_2021_mp_not_corrective_commits
openssl/openssl,b9ed9ab38e492fa070c3d7ed63233e3debc36528,"CRYPTO_THREAD_run_once.pod: fix typo and punktuation

Reviewed-by: Richard Levitte <5fb523282dd7956571c80524edc2dccfa0bd8234@openssl.org>
(Merged from https://github.com/openssl/openssl/pull/5293)
",,,,,,12_may_2021_mp_not_corrective_commits
tprrt/linux-stable,897609370d25c69e95a174dbd75df6e5bc3a26c8,"Drivers: hv: vmbus: Removed an unnecessary cast from void *

In C, we don't need such a cast.

Fixes: ae20b254306a (""Drivers: hv: vmbus: enable VMBus protocol version 5.0"")
Reported-by: Stephen Hemminger <6e2d829dccd9a999246d37fa28053b3b607441a0@microsoft.com>
Signed-off-by: Dexuan Cui <cd5c9304120b3aad8158bbc6888849d74dea1dde@microsoft.com>
Cc: K. Y. Srinivasan <bcbf172338421f26297a2592698edf8cc84ecbef@microsoft.com>
Signed-off-by: Greg Kroah-Hartman <4645f7897fd33786a2ee1264d590b3c400559d85@linuxfoundation.org>
",,,,,,12_may_2021_mp_not_corrective_commits
tprrt/linux-stable,3bf0e9e0ba27f8acb8f1c5597adde7223f3d6e38,"regulator: tps65910: fix interrupt documentation link

Signed-off-by: Yegor Yefremov <379041fa42359f10443de1f461b1b247ec449fae@googlemail.com>
Signed-off-by: Mark Brown <b51b9a92386687a9ac927cebfa0f978adeb8cea5@linaro.org>
",,,,,,12_may_2021_mp_not_corrective_commits
luci/luci-py,8ffe4d1c6d6efd5176808d75f2929ec283cf77b5,"swarming: enable gae_ts_mon cron job.

And I was wondering why it didn't work...

BUG=408424
R=maruel@chromium.org

Review URL: https://codereview.chromium.org/1756073003
",,,,,,12_may_2021_mp_not_corrective_commits
chromium/chromium,ceebf65973cecc835a4c4b160c08cc1c00bb2fc4,"Test synchronization between WA API and compositor.

Previously, we had a regression where changes to the state of an
animation were not always picked up by the compositor. Some WPT
tests were written to verify that the compositor picks up the changes;
however, these tests are prone to flaking due to the need  to take a
screenshot while the animation is running to verify the behavior. This
patch does not address the flakiness of the ref tests, but ensures
proper unit test coverage in the event that the ref tests get disabled.
Followup patches will address flakiness in the WPT tests.

Bug: 1093812

Change-Id: Iab5c6853e86f0b86cf554b803bbb6c3ab47725c2
Reviewed-on: https://chromium-review.googlesource.com/c/chromium/src/+/2232800
Commit-Queue: Kevin Ellis <2ebbecfdea2bfa8b14d8ebe0d254ede185a7a9d6@chromium.org>
Reviewed-by: Yi Gu <ae450dba5a13cbaaefecfc1919f98a6f6be5d7b0@chromium.org>
Cr-Commit-Position: 972c6d2dc6dd5efdad1377c0d224e03eb8f276f7@{#777467}
",,,,,,12_may_2021_mp_not_corrective_commits
shader-slang/slang,73dcec672a2be0082945b71fc7848d9be0233f56,"Version information on repro binary format. (#1090)

* * Added semantic versioning and hashing test on repro data.
* Added RiffSemanticVersion type

* Fix linux build warning.
",,,,,,12_may_2021_mp_not_corrective_commits
stinsonga/emacs-mirror,89bd9ccd5bf4c2553bb1403ba71f4ed51dbb09b5,"More customization-related documentation updates.

* doc/emacs/custom.texi (Specifying File Variables): The mode: keyword
doesn't have to be first anymore.  Add example of specifying minor
modes.
(Directory Variables): Simplify example.  Mention application to
non-file buffers.
(Disabling): Use ""initialization file"" terminology.
(Init Examples): Fix hook example.

* doc/lispref/variables.texi (Directory Local Variables): Document
hack-dir-local-variables-non-file-buffer.

* lisp/files.el (hack-dir-local-variables-non-file-buffer): Add doc.
(hack-one-local-variable-eval-safep): Allow 0 arg for minor mode
functions, along with 1 and -1.
",,,,,,12_may_2021_mp_not_corrective_commits
apache/tinkerpop,70117f2bf448a59bb4f2191a34da2a66fad419ca,"Switching to AsciiDoctor's RTD theme

Disabled DocBook output and DocBook-related stylesheets.  AsciiDoctor
now renders directly to HTML5.  I've configured
asciidoctor-maven-plugin to use the ReadTheDocs theme that ships with
the AsciiDoctor Stylesheet Factory
(https://github.com/asciidoctor/asciidoctor-stylesheet-factory).  The
TOC is on the right-hand side, and code highlighting is enabled.

These changes are all in accordance with Marko's wishes, except for
the specific choice of CodeRay for highlighting, which didn't come up.
Discussing this earlier with Marko on IM, turn-key CSS styles with
minimal need for tweaking, richer/fancier code highlighting than
XSLTHL's default, and a right-hand fixed TOC emerged as priorities for
TP3 docs; the customizability and platform-independence of DocBook
were not priorities.  Hence this commit.
",,,,,,12_may_2021_mp_not_corrective_commits
colinsc/koha,f30c2874cdcbaf008ecc44fafccb89d44403e5f6,"Bug 24430: Add ->orders and ->active_orders_count to Koha::Biblio

This patch introduces an accessor to the related orders, and a method
that returns the active orders count. The target usage for the count is the
API. In the rest of the codebase, we would just call:

    $biblio->orders->count

To test:
1. Apply this patches
2. Run:
   $ kshell
  k$ prove t/db_dependent/Koha/Biblio.t
=> SUCCESS: Tests pass!
3. Sign off :-D

Signed-off-by: Tomas Cohen Arazi <63ac9f6777fb741d62c33cd73a438a8ce82c7d4a@theke.io>
Signed-off-by: Nick Clemens <75ef9faee755c70589550b513ad881e5a603182c@bywatersolutions.com>
Signed-off-by: Martin Renvoize <e328553c8782de72a55cb4ac905938926e626fa1@ptfs-europe.com>
",,,,,,12_may_2021_mp_not_corrective_commits
nwjs/chromium.src,68b21adbb444a8798abe29588f13622611e619df,"Fix typo with _CreateXpathFunction which will cause a breakage (if it hasn't already).

BUG=361809

Review URL: https://codereview.chromium.org/321233002

git-svn-id: de016e52bd170d2d4f2344f9bf92d50478b649e0@276282 0039d316-1c4b-4281-b951-d872f2087c98
",,,,,,12_may_2021_mp_not_corrective_commits
google/shaka-player,95fc63405d515143fe6f67305c1ee2cc537fd0d3,"Defined Storage Cell

This change introduces the storage cell which looks very similar to
IStorageEngine. There are two differences:
  1. A storage cell can be listed as ""fixed key space"" which means
     that it does not support new keys. This will be true when we
     mount our old indexed db stores.
  2. All commands are designed to be batched commands. This is to
     create consistency with what each command expects as input and
     returns. This should allow each implementation of storage cells
     to better optimize their operations.

Issue: #1248
Change-Id: Ic464fd7587aed058e346331f7b692f9c4e279f28
",,,,,,12_may_2021_mp_not_corrective_commits
mikf/gallery-dl,7876a03ece696ad235da53102d2972807e0cade8,"[tumblr] create directories for each post (fixes #965)

This changes the identifiers for directory format string fields.
Everything blog related is now inside a 'blog' object
and not at the ""base level"" anymore.

E.g. '{name}' for directories is now '{blog[name]}'
(or '{blog_name}', since that is also available)
",,,,,,12_may_2021_mp_not_corrective_commits
jeromeetienne/AR.js,ff36cee8f80b9b199544ca72779174d849b424ed,"Fix typos & grammer in Readme

Replace i with I
Replace an with a
completly → completely
Replace a with an
exited → excited
independant independent",,,,,,12_may_2021_mp_not_corrective_commits
samba-team/samba,396f123121ddb290f4a5536a2224aa4a651c072f,"README.Coding: Fix link to Python coding style guide (PEP 8)

Signed-off-by: Björn Baumbach <bb@sernet.de>
Reviewed-by: David Mulder <dmulder@suse.com>

Autobuild-User(master): Björn Baumbach <bbaumbach@samba.org>
Autobuild-Date(master): Thu Jun 28 15:04:44 CEST 2018 on sn-devel-144
",,,,,,12_may_2021_mp_not_corrective_commits
